created_at,id,id_str,full_text,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,quoted_status_id,quoted_status_id_str,quoted_status,text,favorited_by,scopes,display_text_width,retweeted_status,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-12-12T02:29:00Z,1602203850085003300,1602203850085003264,"The quest for undisputed! 

Butler and Inoue face to face for the final time before fight night! #InoueButler https://t.co/mZc4IqKPjd",FALSE,109,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,5,33,FALSE,FALSE,FALSE,en,NA,NA,,"The quest for undisputed! 

Butler and Inoue face to face for the final time before fight night! #InoueButler https://t.co/mZc4IqKPjd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T02:28:38Z,1602203758561267700,1602203758561267715,"THE FINAL FACE-OFF 👀

🥊 @NaoyaInoue_410 🆚 @1PaulButler 
👑 Undisputed Bantamweight Championship

Who wins and how? 👀

🎬 @trboxing 

#InoueButler #BoxingFans #BoxingWorld https://t.co/vjPNzSI9zx",FALSE,168,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,13,109,FALSE,FALSE,FALSE,en,NA,NA,,"THE FINAL FACE-OFF 👀

🥊 @NaoyaInoue_410 🆚 @1PaulButler 
👑 Undisputed Bantamweight Championship

Who wins and how? 👀

🎬 @trboxing 

#InoueButler #BoxingFans #BoxingWorld https://t.co/vjPNzSI9zx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T02:25:47Z,1602203040563560400,1602203040563560449,"We’re all go for Undisputed tomorrow!
#InoueButler https://t.co/HZzenM6cDZ",FALSE,50,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,0,FALSE,FALSE,FALSE,en,1602155875195654100,1602155875195654146,,"We’re all go for Undisputed tomorrow!
#InoueButler https://t.co/HZzenM6cDZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T02:22:02Z,1602202098803818500,1602202098803818496,For all the marbles #InoueButler | DEC 13 | 2:30 AM ET | ESPN+ #shorts #TopRank #TopRankBoxing #boxingvideo #boxingmatch #ringside #boxing #boxer https://t.co/v0umUNI02M,FALSE,169,,,"<a href=""https://socialbee.io/"" rel=""nofollow"">SocialBee.io v2</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,For all the marbles #InoueButler | DEC 13 | 2:30 AM ET | ESPN+ #shorts #TopRank #TopRankBoxing #boxingvideo #boxingmatch #ringside #boxing #boxer https://t.co/v0umUNI02M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T02:14:03Z,1602200088033595400,1602200088033595393,2:30am Tuesday 💕🙌🏽 #Japan #InoueButler California Time https://t.co/qaUuvXR1h3,FALSE,54,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,3,FALSE,FALSE,FALSE,en,NA,NA,,2:30am Tuesday 💕🙌🏽 #Japan #InoueButler California Time https://t.co/qaUuvXR1h3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T02:00:31Z,1602196685765034e3,1602196685765033986,For all the marbles 🏆🏆🏆🏆#InoueButler | DEC 13 | 2:30 AM ET | ESPN+ #shorts https://t.co/b8iRqXnbz0,FALSE,98,,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,For all the marbles 🏆🏆🏆🏆#InoueButler | DEC 13 | 2:30 AM ET | ESPN+ #shorts https://t.co/b8iRqXnbz0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T02:00:01Z,1602196556379132e3,1602196556379131905,"🥊 Here is everything you need to know about this undisputed championship attraction.

@naoyainoue_410 🆚 @1PaulButler 

✍️ @joeythehoss 

#BoxingNews | #InoueButler",FALSE,163,,,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,1,FALSE,FALSE,NA,en,NA,NA,,"🥊 Here is everything you need to know about this undisputed championship attraction.

@naoyainoue_410 🆚 @1PaulButler 

✍️ @joeythehoss 

#BoxingNews | #InoueButler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T01:57:52Z,1602196016626749400,1602196016626749440,He’s still the finest man on the planet to me #mymonster #InoueButler @naoyainoue_410 https://t.co/jiFJQhR1sk,FALSE,85,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,6,FALSE,FALSE,FALSE,en,NA,NA,,He’s still the finest man on the planet to me #mymonster #InoueButler @naoyainoue_410 https://t.co/jiFJQhR1sk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T01:42:45Z,1602192212653375500,1602192212653375488,"Primed for an Undisputed showdown 🍿

📸 Naoki Fukuda

#InoueButler | DEC 13 | 2:30 AM ET | @ESPNPlus https://t.co/PiPcQ3n5Na",FALSE,99,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,199,1674,FALSE,FALSE,FALSE,en,NA,NA,,"Primed for an Undisputed showdown 🍿

📸 Naoki Fukuda

#InoueButler | DEC 13 | 2:30 AM ET | @ESPNPlus https://t.co/PiPcQ3n5Na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T01:32:03Z,1602189521172725800,1602189521172725761,For all the marbles 🏆🏆🏆🏆#InoueButler | DEC 13 | 2:30 AM ET | ESPN+ #shorts https://t.co/DejQEmZOQa https://t.co/eSEG8WQFZe,FALSE,98,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,3,FALSE,FALSE,FALSE,en,NA,NA,,For all the marbles 🏆🏆🏆🏆#InoueButler | DEC 13 | 2:30 AM ET | ESPN+ #shorts https://t.co/DejQEmZOQa https://t.co/eSEG8WQFZe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T01:30:29Z,160218912686592e4,1602189126865920000,For all the marbles 🏆🏆🏆🏆#InoueButler | DEC 13 | 2:30 AM ET | ESPN+ #shorts https://t.co/xITnE4haR4,FALSE,98,,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,For all the marbles 🏆🏆🏆🏆#InoueButler | DEC 13 | 2:30 AM ET | ESPN+ #shorts https://t.co/xITnE4haR4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T01:20:32Z,1602186623239999500,1602186623239999489,For all the marbles 🏆🏆🏆🏆#InoueButler | DEC 13 | 2:30 AM ET | ESPN+ #shorts https://t.co/04erszipLt #boxingvideos #boxing #boxingnews,FALSE,132,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,For all the marbles 🏆🏆🏆🏆#InoueButler | DEC 13 | 2:30 AM ET | ESPN+ #shorts https://t.co/04erszipLt #boxingvideos #boxing #boxingnews,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T01:10:58Z,1602184213540835300,1602184213540835329,"WBO Asia Pacific Championship
#HiraokaJung on #InoueButler card https://t.co/lbBo3CrRrE",FALSE,63,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1,7,FALSE,FALSE,FALSE,en,1602179483011666e3,1602179483011665920,,"WBO Asia Pacific Championship
#HiraokaJung on #InoueButler card https://t.co/lbBo3CrRrE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T00:47:35Z,1602178330085597200,1602178330085597185,"Dancin’ in Japan 🇯🇵

@peter_mcgrail makes weight ahead of his bout Tuesday night! #InoueButler https://t.co/DtWa3rSXKW",FALSE,94,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,9,47,FALSE,FALSE,FALSE,en,NA,NA,,"Dancin’ in Japan 🇯🇵

@peter_mcgrail makes weight ahead of his bout Tuesday night! #InoueButler https://t.co/DtWa3rSXKW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T00:22:55Z,1602172121194512400,1602172121194512384,"On the eve of #InoueButler let's go back 3 years when former managing editor @Tom_Gray_Boxing penned the feature story for the instant classic issue of The Ring with manga master George Morikawa's illustrated cover. It was titled ""Creating a Monster"" - https://t.co/9y4I0b7WO1 https://t.co/qES3PvwKw7",FALSE,276,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,11,65,FALSE,FALSE,FALSE,en,NA,NA,,"On the eve of #InoueButler let's go back 3 years when former managing editor @Tom_Gray_Boxing penned the feature story for the instant classic issue of The Ring with manga master George Morikawa's illustrated cover. It was titled ""Creating a Monster"" - https://t.co/9y4I0b7WO1 https://t.co/qES3PvwKw7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T00:07:17Z,1602168187663306800,1602168187663306752,#InoueButler final face-off https://t.co/ck5wYKjXpc,FALSE,27,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,6,24,FALSE,FALSE,FALSE,en,NA,NA,,#InoueButler final face-off https://t.co/ck5wYKjXpc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T00:03:42Z,1602167286282047500,1602167286282047489,Naoya Inoue 🇯🇵 in Top 5 Bantam of all time according BoxRec. I think he's going move up after Butler fight #InoueButler https://t.co/eIZJ9BDBIz,FALSE,119,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,24,FALSE,FALSE,FALSE,en,NA,NA,,Naoya Inoue 🇯🇵 in Top 5 Bantam of all time according BoxRec. I think he's going move up after Butler fight #InoueButler https://t.co/eIZJ9BDBIz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T00:00:06Z,1602166378156494800,1602166378156494848,"Will Naoya Inoue go undisputed at bantamweight on Tuesday in Tokyo, or can Paul Butler shock this world and any other that might be paying attention?

#InoueButler predictions: https://t.co/hIl5WWHiNG",FALSE,200,,,"<a href=""http://www.voxmedia.com"" rel=""nofollow"">Chorus publishing platform</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2,8,FALSE,FALSE,FALSE,en,NA,NA,,"Will Naoya Inoue go undisputed at bantamweight on Tuesday in Tokyo, or can Paul Butler shock this world and any other that might be paying attention?

#InoueButler predictions: https://t.co/hIl5WWHiNG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T23:40:24Z,1602161423375028200,1602161423375028224,Naoya Inoue makes weight at second attempt ahead of #InoueButler on @MainEventTV from 6:30pm AEDT tomorrow night. https://t.co/c9vjOiGJuP,FALSE,137,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,20,FALSE,FALSE,FALSE,en,NA,NA,,Naoya Inoue makes weight at second attempt ahead of #InoueButler on @MainEventTV from 6:30pm AEDT tomorrow night. https://t.co/c9vjOiGJuP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T23:36:51Z,1602160530885849e3,1602160530885849089,"Tomorrow evening, the first of three columns discussing the events of Saturday in #Boxing will be released. Barring something unforeseen, the intention is to cover #InoueButler in short-form with the two additional columns to follow later in the week.  - #TheBoxingTruth",FALSE,270,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,"Tomorrow evening, the first of three columns discussing the events of Saturday in #Boxing will be released. Barring something unforeseen, the intention is to cover #InoueButler in short-form with the two additional columns to follow later in the week.  - #TheBoxingTruth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T23:36:00Z,1602160314229092400,1602160314229092353,"For all the marbles 🏆🏆🏆🏆

#InoueButler | DEC 13 | 2:30 AM ET | @ESPNPlus https://t.co/xqP3wKfps9",FALSE,72,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,197,1076,FALSE,FALSE,FALSE,en,NA,NA,,"For all the marbles 🏆🏆🏆🏆

#InoueButler | DEC 13 | 2:30 AM ET | @ESPNPlus https://t.co/xqP3wKfps9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T23:35:07Z,1602160094568923100,1602160094568923139,"https://t.co/o4NQ8U5Zu6
Paul Butler faces Naoya Inoue for undisputed title tomorrow night
#BoxingNews #InoueButler #NaoyaInoue #PaulButler #boxing #boxen247",FALSE,156,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"https://t.co/o4NQ8U5Zu6
Paul Butler faces Naoya Inoue for undisputed title tomorrow night
#BoxingNews #InoueButler #NaoyaInoue #PaulButler #boxing #boxen247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T23:35:05Z,1602160083928055800,1602160083928055810,"As I am in the process of getting myself adjusted to international time to cover Inoue-Butler overnight/Tuesday morning in Japan, I have not been on today to get links out until now. - #TheBoxingTruth #Boxing #InoueButler",FALSE,221,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,NA,en,NA,NA,,"As I am in the process of getting myself adjusted to international time to cover Inoue-Butler overnight/Tuesday morning in Japan, I have not been on today to get links out until now. - #TheBoxingTruth #Boxing #InoueButler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T23:34:04Z,1602159827266175e3,1602159827266174976,I want to apologize for being late in getting links out across platforms to the column that went up on the website earlier today. - #TheBoxingTruth #Boxing #InoueButler,FALSE,168,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,NA,en,NA,NA,,I want to apologize for being late in getting links out across platforms to the column that went up on the website earlier today. - #TheBoxingTruth #Boxing #InoueButler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T23:23:16Z,1602157111555002400,1602157111555002369,We about to witness The Monster commit another murder this week. #Naoyainoue #boxing #paulbutler #inouebutler #themonster #strapszn #undisputed coming soon https://t.co/GhRJchsuy2,FALSE,155,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,8,10,FALSE,FALSE,FALSE,en,NA,NA,,We about to witness The Monster commit another murder this week. #Naoyainoue #boxing #paulbutler #inouebutler #themonster #strapszn #undisputed coming soon https://t.co/GhRJchsuy2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T23:18:42Z,1602155960830599200,1602155960830599169,"Special belt for a very special event tomorrow night. @OlivieriLaw
#WBO👑
#InoueButler🇯🇵🇬🇧 https://t.co/T2KHufAgKU https://t.co/PiFyD7tbVj",FALSE,113,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,4,FALSE,FALSE,FALSE,en,1602154216193417200,1602154216193417217,,"Special belt for a very special event tomorrow night. @OlivieriLaw
#WBO👑
#InoueButler🇯🇵🇬🇧 https://t.co/T2KHufAgKU https://t.co/PiFyD7tbVj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T23:16:54Z,1602155507183222800,1602155507183222784,The Boxing Truth®: Inoue-Butler: Who Will Be Undisputed? https://t.co/TP0E0TPf7e #InoueButler #TheBoxingTruth #Boxing #Column #BoxingNews,FALSE,137,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,The Boxing Truth®: Inoue-Butler: Who Will Be Undisputed? https://t.co/TP0E0TPf7e #InoueButler #TheBoxingTruth #Boxing #Column #BoxingNews,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T23:09:56Z,1602153756396855300,1602153756396855297,"As discussed on Saturday's edition of The Jake &amp; @LazyLeftyOG Show, pre-fight rumors of Inoue struggling to make weight proved to be true. Slightly over limit on first try but hit mark on 2nd attempt after brisk jog. Butler makes weight on 1st try. #InoueButler",FALSE,265,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,19,69,FALSE,FALSE,NA,en,NA,NA,,"As discussed on Saturday's edition of The Jake &amp; @LazyLeftyOG Show, pre-fight rumors of Inoue struggling to make weight proved to be true. Slightly over limit on first try but hit mark on 2nd attempt after brisk jog. Butler makes weight on 1st try. #InoueButler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T22:38:01Z,1602145724388765700,1602145724388765696,"#InoueButler
Undisputed WBO Bantamweight Championship!
#Dec13 #PXBWorldSpirits https://t.co/wxYizi8X8E",FALSE,78,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,22,130,FALSE,FALSE,FALSE,en,NA,NA,,"#InoueButler
Undisputed WBO Bantamweight Championship!
#Dec13 #PXBWorldSpirits https://t.co/wxYizi8X8E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T22:32:22Z,1602144300313505800,1602144300313505792,"🥊 Player: Naoya Inoue vs. Paul Butler  
👉Time  : December 13, 2:30 am ET, ESPN+ 
👉Day: Tuesday 
👉Address: Ariake Arena - Tokyo, Japan (ESPN+)
👉Height : (Paul Butler)5 ft 6 in (168 cm) and  
   (Naoya Inoue)5 ft 5 in (165 cm)
#boxing #paulbutler #InoueButler https://t.co/rVz8v5tOBD",FALSE,257,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,FALSE,en,NA,NA,,"🥊 Player: Naoya Inoue vs. Paul Butler  
👉Time  : December 13, 2:30 am ET, ESPN+ 
👉Day: Tuesday 
👉Address: Ariake Arena - Tokyo, Japan (ESPN+)
👉Height : (Paul Butler)5 ft 6 in (168 cm) and  
   (Naoya Inoue)5 ft 5 in (165 cm)
#boxing #paulbutler #InoueButler https://t.co/rVz8v5tOBD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T21:56:53Z,1602135373324292e3,1602135373324292096,"One of the toughest assignments in world boxing currently…..away to face @naoyainoue_410 in Japan.

Best of luck to Paul, he will need it.

#InoueButler https://t.co/qscwfdWHhK",FALSE,152,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,1,FALSE,FALSE,FALSE,en,1602067461930483700,1602067461930483722,,"One of the toughest assignments in world boxing currently…..away to face @naoyainoue_410 in Japan.

Best of luck to Paul, he will need it.

#InoueButler https://t.co/qscwfdWHhK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T21:10:02Z,1602123583437869e3,1602123583437869056,an Undisputed boxing champ will be crown on Dec 13. Who will it be? #InoueButler #Boxing #Powcast https://t.co/rOqzDrm3wk,FALSE,97,,,"<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,0,FALSE,FALSE,FALSE,en,NA,NA,,an Undisputed boxing champ will be crown on Dec 13. Who will it be? #InoueButler #Boxing #Powcast https://t.co/rOqzDrm3wk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T20:19:18Z,1602110814982664200,1602110814982664192,"Out from work this week, looking forward to being able to watch an Inoue fight without worrying about it running into my typical start time. #InoueButler",FALSE,153,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,1,FALSE,FALSE,NA,en,NA,NA,,"Out from work this week, looking forward to being able to watch an Inoue fight without worrying about it running into my typical start time. #InoueButler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T20:10:03Z,1602108485373595600,1602108485373595650,#InoueButler is on @MainEventTV tomorrow night. Live from Japan #undisputed https://t.co/9IQxWobG1K,FALSE,75,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,10,35,FALSE,FALSE,FALSE,en,NA,NA,,#InoueButler is on @MainEventTV tomorrow night. Live from Japan #undisputed https://t.co/9IQxWobG1K,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T19:07:14Z,1602092677956182e3,1602092677956182016,I like the over 2.5 if Butler fight the way he fight Sultan #InoueButler,FALSE,72,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,I like the over 2.5 if Butler fight the way he fight Sultan #InoueButler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T18:21:13Z,1602081096430399500,1602081096430399488,"Naoya Inoue vs Paul Butler for undisputed bantamweight title live from Tokyo 🇯🇵

#InoueButler https://t.co/WGUTB8Ipvz",FALSE,117,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,FALSE,en,NA,NA,,"Naoya Inoue vs Paul Butler for undisputed bantamweight title live from Tokyo 🇯🇵

#InoueButler https://t.co/WGUTB8Ipvz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T17:45:54Z,1602072208989462500,1602072208989462530,@JakeNDaBox @RobTebbutt you guys know if #InoueButler on Top Ranks YouTube channel for the Uk Fans on Tuesday. #Boxing,FALSE,118,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,724433904019497e3,724433904019496960,JakeNDaBox,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,@JakeNDaBox @RobTebbutt you guys know if #InoueButler on Top Ranks YouTube channel for the Uk Fans on Tuesday. #Boxing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T17:45:07Z,1602072012603662300,1602072012603662338,Are we getting Inoue Butler on @trboxing YouTube or not? #InoueButler,FALSE,69,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,NA,en,NA,NA,,Are we getting Inoue Butler on @trboxing YouTube or not? #InoueButler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T16:59:18Z,1602060482906820600,1602060482906820608,"🥊 Naoya Monster Inoue Fight Week!

IBF, WBA, WBC Champ Inoue (23-0-0, 20 KO) faces WBO Champ Paul Butler (34-2-0, 15 KO) on Tuesday at Ariake Arena

🇯🇵dTV/Hikari TV
🇺🇸ESPN+
🇬🇧Kayo Sports

#InoueButler #井上尚弥 #NaoyaInoue #PaulButler #ボクシング #boxing

https://t.co/AdodC2xUDi",FALSE,270,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,4,FALSE,FALSE,FALSE,en,NA,NA,,"🥊 Naoya Monster Inoue Fight Week!

IBF, WBA, WBC Champ Inoue (23-0-0, 20 KO) faces WBO Champ Paul Butler (34-2-0, 15 KO) on Tuesday at Ariake Arena

🇯🇵dTV/Hikari TV
🇺🇸ESPN+
🇬🇧Kayo Sports

#InoueButler #井上尚弥 #NaoyaInoue #PaulButler #ボクシング #boxing

https://t.co/AdodC2xUDi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T15:00:01Z,1602030463434084400,1602030463434084357,".@NaoyaInoue_410 was hitting him with everything 😳

#InoueButler | DEC 13 | 2:30AM ET | @ESPNPlus https://t.co/skWGtFWtEW",FALSE,97,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,248,1847,FALSE,FALSE,FALSE,en,NA,NA,,".@NaoyaInoue_410 was hitting him with everything 😳

#InoueButler | DEC 13 | 2:30AM ET | @ESPNPlus https://t.co/skWGtFWtEW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-11T14:36:53Z,1602024641933217800,1602024641933217792,If Paul Butler lasts more than two rounds against Naoya Inoue I’ll be very VERY surprised #InoueButler #Boxing 🥊,FALSE,112,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,NA,en,NA,NA,,If Paul Butler lasts more than two rounds against Naoya Inoue I’ll be very VERY surprised #InoueButler #Boxing 🥊,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
